,address,id,name,isBookable,isCampground,location,latitude,longitude,url,imgUrl,numCampsites
0,"140 Stewart Ave, 11237 New York, New York",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
1,"140 Stewart Ave, 11237 New York, New York",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
2,"140 Stewart Ave, 11237 New York, New York",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
3,"140 Stewart Ave, 11237 New York, New York",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
4,"06 Cooper Ave. Ridgewood, NY 11385",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
5,"06 Cooper Ave. Ridgewood, NY 11385",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
6,"06 Cooper Ave. Ridgewood, NY 11385",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
7,"06 Cooper Ave. Ridgewood, NY 11385",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
8,"98 Meserole Ave, Brooklyn, NY 11222",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
9,"98 Meserole Ave, Brooklyn, NY 11222",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
10,"98 Meserole Ave, Brooklyn, NY 11222",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
11,"98 Meserole Ave, Brooklyn, NY 11222",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
12,"2 Wyckoff Ave; Brooklyn, NY 11237; USA",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
13,"2 Wyckoff Ave; Brooklyn, NY 11237; USA",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
14,"2 Wyckoff Ave; Brooklyn, NY 11237; USA",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
15,"2 Wyckoff Ave; Brooklyn, NY 11237; USA",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
16,"3 Dollar Bill 260 Meserole St, Brooklyn, NY, 11206, USA",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
17,"3 Dollar Bill 260 Meserole St, Brooklyn, NY, 11206, USA",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
18,"3 Dollar Bill 260 Meserole St, Brooklyn, NY, 11206, USA",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
19,"3 Dollar Bill 260 Meserole St, Brooklyn, NY, 11206, USA",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
20,"395 Wythe Ave; Brooklyn, NY 11249; USA",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
21,"395 Wythe Ave; Brooklyn, NY 11249; USA",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
22,"395 Wythe Ave; Brooklyn, NY 11249; USA",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
23,"395 Wythe Ave; Brooklyn, NY 11249; USA",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
24,"1271 Myrtle Ave; Brooklyn, NY 11221; United States",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
25,"1271 Myrtle Ave; Brooklyn, NY 11221; United States",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
26,"1271 Myrtle Ave; Brooklyn, NY 11221; United States",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
27,"1271 Myrtle Ave; Brooklyn, NY 11221; United States",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
28,490 Chestnut NYC 11516,115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
29,490 Chestnut NYC 11516,115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
30,490 Chestnut NYC 11516,115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
31,490 Chestnut NYC 11516,115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
32,"167 Graham Ave. Brooklyn, NY 11206",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
33,"167 Graham Ave. Brooklyn, NY 11206",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
34,"167 Graham Ave. Brooklyn, NY 11206",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
35,"167 Graham Ave. Brooklyn, NY 11206",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
36,"432 East 13th Street; New York, NY 10009; United States",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
37,"432 East 13th Street; New York, NY 10009; United States",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
38,"432 East 13th Street; New York, NY 10009; United States",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
39,"1260 Myrtle Ave, Brooklyn, NY 11221, USA",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
40,"1260 Myrtle Ave, Brooklyn, NY 11221, USA",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
41,"1260 Myrtle Ave, Brooklyn, NY 11221, USA",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
42,"1260 Myrtle Ave, Brooklyn, NY 11221, USA",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
43,"1237 Flushing Avenue, Brooklyn, NY 11237, USA",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
44,"1237 Flushing Avenue, Brooklyn, NY 11237, USA",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
45,"1237 Flushing Avenue, Brooklyn, NY 11237, USA",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
46,"1237 Flushing Avenue, Brooklyn, NY 11237, USA",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
47,"1 Oak 453 West 17th Street New York, NY 10011, United States",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
48,"1 Oak 453 West 17th Street New York, NY 10011, United States",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
49,"1 Oak 453 West 17th Street New York, NY 10011, United States",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
50,"97 North 10th Street, Brooklyn, New York",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
51,"97 North 10th Street, Brooklyn, New York",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
52,"97 North 10th Street, Brooklyn, New York",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
53,"97 North 10th Street, Brooklyn, New York",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
54,"311 Church St, New York, NY 10013",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
55,"311 Church St, New York, NY 10013",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
56,"311 Church St, New York, NY 10013",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
57,"599 Johnson Ave, Brooklyn, NY 11237",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
58,"599 Johnson Ave, Brooklyn, NY 11237",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
59,"599 Johnson Ave, Brooklyn, NY 11237",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
60,"599 Johnson Ave, Brooklyn, NY 11237",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
61,"299 Vandervort Ave, Brooklyn, NY",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
62,"299 Vandervort Ave, Brooklyn, NY",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
63,"299 Vandervort Ave, Brooklyn, NY",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
64,"299 Vandervort Ave, Brooklyn, NY",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
65,"233 Butler St, Brooklyn, NY 11217, USA",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
66,"233 Butler St, Brooklyn, NY 11217, USA",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
67,"233 Butler St, Brooklyn, NY 11217, USA",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
68,"848 Washington Street; New York, NY 10014; United States",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
69,"848 Washington Street; New York, NY 10014; United States",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
70,"848 Washington Street; New York, NY 10014; United States",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
71,"536 W Green St, Ithaca, NY 14850-5252, United States",115205360.0,Blueberry Patch Campground,False,True,"Trumansburg, New York",42.4842,-76.799,https://www.rei.com/campgrounds/camp/115205360/blueberry-patch-campground,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
72,"536 W Green St, Ithaca, NY 14850-5252, United States",115199003.0,Blueberry Patch Campground,False,True,"Trumansburg, New York",42.4839,-76.7998,https://www.rei.com/campgrounds/camp/115199003/blueberry-patch-campground,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
73,"536 W Green St, Ithaca, NY 14850-5252, United States",115197167.0,Potomac Group Campground,True,True,"Trumansburg, New York",42.4944,-76.7892,https://www.rei.com/campgrounds/camp/115197167/potomac-group-campground,https://cdn.recreation.gov/public/2018/08/15/13/43/4fa08b54-4a3b-4c9e-96fa-3b078eaca141_450.jpg,1.0
74,"536 W Green St, Ithaca, NY 14850-5252, United States",115205359.0,Backbone Horse Campground,False,True,"Trumansburg, New York",42.5147,-76.7898,https://www.rei.com/campgrounds/camp/115205359/backbone-horse-campground,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
75,"536 W Green St, Ithaca, NY 14850-5252, United States",115205361.0,Finger Lakes - Hector District,False,False,"Watkins Glen, New York",42.4864,-76.8701,https://www.rei.com/campgrounds/camp/115205361/finger-lakes-hector-district,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
76,"536 W Green St, Ithaca, NY 14850-5252, United States",115205418.0,Caywood Point,False,False,"Dundee, New York",42.5519,-76.8818,https://www.rei.com/campgrounds/camp/115205418/caywood-point,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
77,"63 Gansevoort St. New York, NY, 10014",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
78,"63 Gansevoort St. New York, NY, 10014",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
79,"63 Gansevoort St. New York, NY, 10014",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
80,"19 Flushing Ave., Maspeth, NY 11378",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
81,"19 Flushing Ave., Maspeth, NY 11378",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
82,"19 Flushing Ave., Maspeth, NY 11378",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
83,"19 Flushing Ave., Maspeth, NY 11378",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
84,"96 Morgan Avenue, Brooklyn, NY 11206",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
85,"96 Morgan Avenue, Brooklyn, NY 11206",115197387.0,Camp Gateway - Staten Island,True,True,"Bensonhurst, New York",40.6036,-74.0588,https://www.rei.com/campgrounds/camp/115197387/camp-gateway-staten-island,https://cdn.recreation.gov/public/2018/08/16/21/32/463c611c-0d36-41da-9343-cb04112f7eac_450.jpg,7.0
86,"96 Morgan Avenue, Brooklyn, NY 11206",115197386.0,Camp Gateway - Sandy Hook,True,True,"Highlands, New Jersey",40.4492,-73.9961,https://www.rei.com/campgrounds/camp/115197386/camp-gateway-sandy-hook,https://cdn.recreation.gov/public/2018/08/02/15/18/2a224b26-473b-4320-87b5-f9eaa1e404b9_450.jpg,20.0
87,"96 Morgan Avenue, Brooklyn, NY 11206",115208172.0,Theodore Roosevelt Home,False,False,"Oyster Bay Cove, New York",40.8855,-73.5012,https://www.rei.com/campgrounds/camp/115208172/theodore-roosevelt-home,https://www.rei.com/assets/camp/images/campground-placeholder-image/live.png,0.0
88,"234 Starr St. Brooklyn, NY 11237",115196040.0,Camp Gateway- Brooklyn Ny,True,True,"East New York, New York",40.5958,-73.8858,https://www.rei.com/campgrounds/camp/115196040/camp-gateway-brooklyn-ny,https://cdn.recreation.gov/public/images/69035.jpg,45.0
